phoneNumber,label,name,avatar,isSubscribed,count,url
304-897-9911,Telemarketing,Hardy Telecommunications Inc,,True,,
503-829-1100,Telemarketing,Molalla Telephone Company dba Molalla Communications Company,,True,,
4843333131,Telemarketing,"Limitless Mobile, LLC",,True,,
3022036888,Telemarketing,"Junction Cloud Connections, Inc.",,True,,
618-786-3311,Telemarketing,Grafton Telephone Company,,True,,
618-639-4841,Telemarketing,"Grafton Technologies, Inc.",,True,,
435-622-5007,Telemarketing,"UBTA-UBET Communications, Inc. d/b/a STRATA Networks",,True,,
702-547-8000,Telemarketing,"Affinity Network, Inc.",,True,,
3024401447,Telemarketing,OBHost LLC,,True,,
5612767156,Telemarketing,United World Telecom LC,,True,,
6064789401,Telemarketing,"Inter Mountain Cable, Inc.",,True,,
9727299231,Telemarketing,Edge Communications Solutions LLC,,True,,
6064789401,Telemarketing,Gearheart Communications,,True,,
6064789401,Telemarketing,"Mikrotec Communications of VA, LLC",,True,,
+1 972-444-4563,Telemarketing,Latino Communications Corp,,True,,
+1-844-866-4767,Telemarketing,9171-5573 Quebec Inc,,True,,
8669235290,Telemarketing,Inventive Labs Corporation,,True,,
530-571-7541,Telemarketing,"DigitalPath, Inc.",,True,,
573-826-4799,Telemarketing,Kingdom Telephone Company,,True,,
573-826-4799,Telemarketing,Kingdom Telecommunications Inc,,True,,
3214288880,Telemarketing,"Terra Nova Telecom, Inc.",,True,,
9522216267,Telemarketing,"Ontario Systems, LLC, dba Finvi",,True,,
515-836-4431,Telemarketing,Ellsworth Cooperative Telephone Association,,True,,
330-591-4721,Telemarketing,MVP Holdings LTD.,,True,,
nan,Telemarketing,South Dakota Telecom LLC,,True,,
nan,Telemarketing,"G4Telecom, Inc.",,True,,
2399357286,Telemarketing,Third Base International Telecom LLC,,True,,
615-814-0102,Telemarketing,"Hadlo Technologies, LLC",,True,,
7816930611,Telemarketing,"Votacall, Inc",,True,,
518-731-6128,Telemarketing,"State Telephone Company, Inc.",,True,,
518-731-6128,Telemarketing,"State Telephone Long Distance Company, Inc.",,True,,
5158395571,Telemarketing,Woolstock Mutual Telephone Association,,True,,
4026945101,Telemarketing,Hamilton Telephone Company,,True,,
4026945101,Telemarketing,Hamilton Long Distance Company,,True,,
8667451903,Telemarketing,"T C N, Incorporated",,True,,
602-357-3600,Telemarketing,"Broadband Dynamics, L.L.C.",,True,,
603-774-9911,Telemarketing,"DUNBARTON TELEPHONE COMPANY, INC.",,True,,
4079651077,Telemarketing,Voxbeam Telecommunications Inc.,,True,,
2148888504,Telemarketing,"Netrio, LLC",,True,,
281-804-7059,Telemarketing,Amplify Networks Inc,,True,,
8884634237,Telemarketing,OpenSIP.com,,True,,
787-977-8025,Telemarketing,"Data @ccess Communication, Inc.",,True,,
515-889-2785,Telemarketing,Fenton Cooperative Telephone Company,,True,,
617-669-7938,Telemarketing,382 Communications Corporation,,True,,
2567233036,Telemarketing,New Hope Telephone Cooperative,,True,,
2124231234,Telemarketing,"Callifi, LLC",,True,,
630-219-3750,Telemarketing,"WOW! Internet, Cable and Phone",,True,,
7152372605,Telemarketing,"Citizens Telephone Cooperative, Inc.",,True,,
7152372605,Telemarketing,"Ntera, LLC",,True,,
8019944100,Telemarketing,CCI Network Services LLC,,True,,
8053400205,Telemarketing,"RINGARO TELECOM, INC.",,True,,
(307) 459-2990,Telemarketing,"AKA Management, Inc.",,True,,
3196643821,Telemarketing,North English Cooperative Telephone Company,,True,,
9702284571,Telemarketing,Willard Telephone Company,,True,,
8886765994,Telemarketing,"DID Central, LLC",,True,,
8012345620,Telemarketing,PBXIO LLC,,True,,
3345623200,Telemarketing,"Mon-Cre Telephone Cooperative, Inc.",,True,,
518-573-8101,Telemarketing,Mid-Hudson Data Corp,,True,,
7324909007,Telemarketing,"ConnectMe, L.L.C.",,True,,
479-424-1675,Telemarketing,"Lavaca Telephone Company, Inc.-AR",,True,,
479-424-1675,Telemarketing,"Lavaca Telephone Company, Inc.-OK",,True,,
3369735000,Telemarketing,"Carolina West Wireless, Inc.",,True,,
479-424-1675,Telemarketing,"Pinnacle Telecom, LLC",,True,,
405-782-8420,Telemarketing,"Verge Network Solutions, Inc.",,True,,
270-343-1197,Telemarketing,"Duo County Telephone Cooperative, Inc.",,True,,
2074942199,Telemarketing,Biddeford Internet Corporation,,True,,
937-653-2233,Telemarketing,The Champaign Telephone Company,,True,,
7128536121,Telemarketing,Terril Telephone Cooperative,,True,,
7129332615,Telemarketing,"Royal Communications, Inc.",,True,,
315-624-2033,Telemarketing,Northland Networks,,True,,
3156242033,Telemarketing,Oneida County Rural Telephone Co.,,True,,
417-223-4313,Telemarketing,McDonald County Telephone Co,,True,,
7128593300,Telemarketing,River Valley Telephone Coop,,True,,
361-872-2211,Telemarketing,"La Ward Telephone Exchange, Inc.",,True,,
970-897-2200,Telemarketing,Nunn Telephone Company,,True,,
817-303-7788,Telemarketing,"Victory Telecom, Inc.",,True,,
801-437-6361,Telemarketing,"FirstDigital Telecom, LLC",,True,,
3193321909,Telemarketing,Independence Telecommunications Utility,,True,,
5612825500,Telemarketing,HFA Services LLC d/b/a Call48,,True,,
8884441111,Telemarketing,IP Horizon LLC,,True,,
9413062225,Telemarketing,IPitomy Communications LLC,,True,,
339-203-6223,Telemarketing,Mobi Telecom LLC,,True,,
+6531633282,Telemarketing,Telxio Networks Pte. Ltd.,,True,,
435-826-4211,Telemarketing,"South Central Utah Telephone Association, Inc.",,True,,
2318982244,Telemarketing,Carr Telephone Company,,True,,
479-424-1675,Telemarketing,"Vantage Telecom, LLC d/b/a Pinnacle Telecom",,True,,
785-637-5300,Telemarketing,Gorham Telephone Company,,True,,
205-443-0704,Telemarketing,"Low Latency Communications, LLC",,True,,
248-784-2510,Telemarketing,"BullsEye Telecom, Inc.",,True,,
724-424-2210,Telemarketing,Citizens Telephone Company of Kecksburg,,True,,
7327198046,Telemarketing,"Nuwave Communications, Inc.",,True,,
9063870043,Telemarketing,Hiawatha Telephone Company,,True,,
+12178413419,Telemarketing,Qwality Tel Inc.,,True,,
2548931000,Telemarketing,"Totelcom Communications, LLC",,True,,
2548934600,Telemarketing,North Texas Telephone Company,,True,,
2548934600,Telemarketing,"Oklatel Communications, Inc.",,True,,
3476952823,Telemarketing,Primo Dialler LLC,,True,,
248-866-4225,Telemarketing,BroadRiver Communication Corporation,,True,,
4054718000,Telemarketing,Wiretap Telecom,,True,,
712-669-3311,Telemarketing,Templeton Telephone Co,,True,,
7135245151,Telemarketing,Goode Systems and Consulting,,True,,
7325957278,Telemarketing,"QCSTelecom, Inc",,True,,
2173533026,Telemarketing,"Campus Communications Group, Inc.",,True,,
314-390-6260,Telemarketing,"Nuso, LLC",,True,,
2705424121,Telemarketing,Logan Telephone Cooperative Inc,,True,,
3107473266,Telemarketing,"UniVoIP, Inc.",,True,,
+1 512 807 1615,Telemarketing,GTT Americas LLC,,True,,
4026945101,Telemarketing,The Nebraska Central Telephone Co.,,True,,
912-857-4411,Telemarketing,PLANTERS RURAL TELEPHONE COOP,,True,,
912-857-4411,Telemarketing,"Planters Communications, LLC",,True,,
+3723335510,Telemarketing,SkyTel OU,,True,,
+442081506150,Telemarketing,iconglobal services,,True,,
+15145190313,Telemarketing,Mash Telecom Inc.,,True,,
+218913601149,Telemarketing,Libyan International Telecom Company,,True,,
8338573277,Telemarketing,Simwood Inc.,,True,,
304-848-5400,Telemarketing,"Citynet Holdings, LLC",,True,,
803-581-9152,Telemarketing,"TruVista Communications, Inc. f/k/a The Chester Telephone Company",,True,,
8063643331,Telemarketing,"W.T. Services, Inc.",,True,,
8063643331,Telemarketing,West Texas Rural Telephone Cooperative Inc.,,True,,
972-235-7135,Telemarketing,"Network Enhanced Telecom, LLP",,True,,
8019906200,Telemarketing,"1Wire Fiber, LLC",,True,,
712-834-2211,Telemarketing,UNITED FARMERS TELEPHONE CO,,True,,
641-522-9211,Telemarketing,Brooklyn Mutual Telecommunications Cooperative,,True,,
6179335521,Telemarketing,"Granite Telecommunications, LLC",,True,,
9894534420,Telemarketing,Pigeon Telephone Company,,True,,
218-346-8453,Telemarketing,"Tekstar Communications, Inc.",,True,,
+1 260 565 3131,Telemarketing,"Craigville Telephone Company, Inc.",,True,,
702-397-2117,Telemarketing,Moapa Valley Telephone Co.,,True,,
208-257-3314,Telemarketing,"Cambridge Telephone Company, Inc.",,True,,
+1 931 268 2151,Telemarketing,Twin Lakes Telephone Cooperative Corporation,,True,,
(312) 945-7420,Telemarketing,"Telnyx, LLC",,True,,
7868716500,Telemarketing,Telintel LTD,,True,,
4152000400,Telemarketing,Headland Communications,,True,,
712-930-5594,Telemarketing,The Community Agency,,True,,
3368776363,Telemarketing,Skyline Telephone Membership Corporation,,True,,
336-876-6363,Telemarketing,"SkyBest Communications, Inc.",,True,,
610-826-2115,Telemarketing,Palmerton Telephone Co,,True,,
+17865461176,Telemarketing,Identidad Advertising Development LLc,,True,,
+17865461186,Telemarketing,INFOMOVIL TELEVISION AND SYSTEM CORP,,True,,
712 655 2660,Telemarketing,Manning Municipal Utilities,,True,,
2157010680,Telemarketing,"Anveo, Inc.",,True,,
2172438747,Telemarketing,Illinois Electric Cooperative,,True,,
9707352251,Telemarketing,Stoneham Cooperative Telephone Corporation,,True,,
6204372356,Telemarketing,Madison Telephone Company,,True,,
5166565115,Telemarketing,Quality Voice & Data,,True,,
6204372356,Telemarketing,"MT Networks, LLC",,True,,
8663121070,Telemarketing,"Akabis, LLC",,True,,
3212588469,Telemarketing,Morse Communications Inc,,True,,
7063764701,Telemarketing,Hart Telephone Company,,True,,
906-387-0043,Telemarketing,Midway Telephone Company,,True,,
906-387-0043,Telemarketing,Ontonagon County Telephone Company,,True,,
5419632625,Telemarketing,"PriorityOne Telecommunications, Inc.",,True,,
402-245-4451,Telemarketing,"SOUTHEAST NEBRASKA COMMUNICATIONS, INC.",,True,,
805-340-0205,Telemarketing,A+ Wireless,,True,,
989-453-4420,Telemarketing,"Thumb Cellular, LLC",,True,,
479-424-1675,Telemarketing,McLoud Telephone Co,,True,,
219-650-5555,Telemarketing,"Midwest Telecom Of America, Inc.",,True,,
479-424-1675,Telemarketing,DOBSON TELEPHONE CO INC,,True,,
4794241675,Telemarketing,"Dobson Technologies, Transport and Telecom Solutions",,True,,
580-468-2586,Telemarketing,Panhandle Telephone Cooperative Inc,,True,,
6108262551,Telemarketing,Blue Ridge Digital Telephone Company,,True,,
4027563131,Telemarketing,Glenwood Telephone Membership Corporation,,True,,
4027563131,Telemarketing,Glenwood Telecommunications Inc.,,True,,
3306596700,Telemarketing,Easton Telecom Services LLC,,True,,
402-723-4448,Telemarketing,Henderson Cooperative Telephone Company,,True,,
8435389339,Telemarketing,Palmetto Rural Telephone Cooperative Inc,,True,,
8435389339,Telemarketing,"Palmetto Telephone Communications, LLC",,True,,
6362572020,Telemarketing,Tri-County Communications Inc d/b/a Intelligent Network Communications Inc,,True,,
7128292111,Telemarketing,"The Farmers Mutual Telephone Company of Stanton, Iowa",,True,,
517-286-6211,Telemarketing,Waldron Telephone Company,,True,,
517-286-6211,Telemarketing,Waldron Communication Company,,True,,
641-594-2905,Telemarketing,Sully Telephone Association,,True,,
2082982610,Telemarketing,Inland Cellular LLC,,True,,
614-300-2973,Telemarketing,Volli Communication Inc.,,True,,
+8556662270,Telemarketing,ProComm365 Technologies Inc.,,True,,
6154257474,Telemarketing,Magic Apple Technology LLC,,True,,
208-257-3314,Telemarketing,CTC TELECOM INC,,True,,
4844249683,Telemarketing,Peering Hub INC,,True,,
307-600-0000,Telemarketing,Livingston Telephone Company,,True,,
307-600-0000,Telemarketing,"Dalton Telephone Company, LLC",,True,,
3052978781,Telemarketing,Talk Telecom,,True,,
307-600-0000,Telemarketing,"Waverly Hall Telephone, LLC",,True,,
307-600-0000,Telemarketing,"South Park, L.L.C.,  dba South Park Telephone Company",,True,,
307-600-0000,Telemarketing,The Rye Telephone Company,,True,,
307-600-0000,Telemarketing,"S&A Telephone Co., Inc.",,True,,
307-600-0000,Telemarketing,"Elsie Communications, Inc.",,True,,
8774401989,Telemarketing,"Momentum  Telecom, Inc",,True,,
+14166458040,Telemarketing,Compass Inc.,,True,,
5078963192,Telemarketing,Ace Telephone Association,,True,,
9402641128,Telemarketing,WebFire Communications Inc.,,True,,
5109140740,Telemarketing,VaultTel Solutions LLC,,True,,
+1 323 230 4092,Telemarketing,ETI Telecom Inc,,True,,
+420797995005,Telemarketing,Apelby GmbH,,True,,
3604652211,Telemarketing,Western Wahkiakum County Telephone Company,,True,,
3608645044,Telemarketing,"The Toledo Telephone Co., Inc.",,True,,
5752262255,Telemarketing,"Yucca Telecommunications Systems, Inc.",,True,,
5418475135,Telemarketing,Monroe Telephone Company,,True,,
559-534-2211,Telemarketing,Roome Telecommunications Inc,,True,,
7759620801,Telemarketing,"The Lincoln County Telephone System, Inc.",,True,,
9703584211,Telemarketing,"Plains Cooperative Telephone Association, Inc.",,True,,
5632454480,Telemarketing,LaPorte City Telephone Co,,True,,
5632454480,Telemarketing,"Alpine Communications, L.C.",,True,,
5732932277,Telemarketing,BPS Telephone Company,,True,,
5203848995,Telemarketing,"Valley Telephone Cooperative, Inc.",,True,,
832-606-3796,Telemarketing,"TELCAST NETWORK, LLC",,True,,
5309266888,Telemarketing,"SnowCrest Telephone, Inc",,True,,
415-376-3314,Telemarketing,"Race Telecommunications, LLC",,True,,
+34944209470,Telemarketing,"Sarenet, S.A.U.",,True,,
805-456-5800,Telemarketing,"Impulse Internet Services, llc",,True,,
3049838642,Telemarketing,West Side Telecommunications,,True,,
2692675884,Telemarketing,Barry County Telephone Company,,True,,
2696232311,Telemarketing,"MEI Telecom, Inc.",,True,,
402-793-5330,Telemarketing,Diller Telephone Co,,True,,
8555634638,Telemarketing,INET Communications LLC,,True,,
5078963192,Telemarketing,Ace Telephone Company of Michigan Inc,,True,,
5078963192,Telemarketing,"Ace Link Telecommunication, Inc.",,True,,
9318534351,Telemarketing,"Loretto Telephone Company, Inc.",,True,,
5616948655,Telemarketing,"Covoda Communications, Inc.",,True,,
309-370-3174,Telemarketing,"Stratus Networks, Inc.",,True,,
561-694-8655,Telemarketing,"TOLY DIGITAL NETWORK, INC.",,True,,
888-992-6682,Telemarketing,Contact Center Specialists LLC,,True,,
972-422-9700,Telemarketing,"Estech Systems, Inc.",,True,,
2705864441,Telemarketing,Franklin Electric Plant Board,,True,,
785-545-3215,Telemarketing,"Cunningham Communications, Inc.",,True,,
+1 610-230-0807,Telemarketing,"EvolveIP, LLC",,True,,
307-665-7686,Telemarketing,Binary Ventures INC,,True,,
312-940-7829,Telemarketing,"CoEo Solutions, LLC d/b/a CoEo",,True,,
7065299991,Telemarketing,"Board of Water, Light & Sinking Fund Commissioners of the City of Dalton, Georgia d/b/a Dalton Utili",,True,,
785-545-3215,Telemarketing,"Cunningham Telephone Co., Inc.",,True,,
806-924-7234,Telemarketing,"Poka Lambro Telephone Cooperative, Inc.",,True,,
8069247234,Telemarketing,"Poka Lambro Telecommunications, Ltd.",,True,,
310-363-7720,Telemarketing,"Secure IP Telecom, Inc",,True,,
6713000212,Telemarketing,Pacific Data Systems,,True,,
806-668-4420,Telemarketing,"Mid-Plains Rural Telephone Cooperative, Inc.",,True,,
207-948-3959,Telemarketing,"Star Telephone Company, Inc.",,True,,
715-664-8311,Telemarketing,West Wisconsin Telcom Cooperative Inc,,True,,
208-548-2345,Telemarketing,"Direct Communications Rockland, Inc.",,True,,
208-548-2345,Telemarketing,Rico Telephone Company,,True,,
715-231-2000,Telemarketing,"24-7 Telcom, Inc.",,True,,
207-948-3959,Telemarketing,"Direct Communications Cedar Valley, LLC",,True,,
9543720969,Telemarketing,Alkaip Telecom LLC,,True,,
(919) 570-0101,Telemarketing,NGL COMMUNICATIONS LLC,,True,,
3214991001,Telemarketing,"Fractel, LLC",,True,,
7722238908,Telemarketing,"All Tel Networks, LLC",,True,,
5707237314,Telemarketing,"Indigo Wireless, Inc.",,True,,
402-439-2264,Telemarketing,"Stanton Telecom, Inc.",,True,,
763-797-7946,Telemarketing,Popp Telcom Incorporated,,True,,
6417932905,Telemarketing,"Reasnor Telephone Company, LLC",,True,,
308-368-5561,Telemarketing,Hershey Cooperative Telephone Company,,True,,
641-498-7701,Telemarketing,Partner Communications Cooperative,,True,,
+2706655186,Telemarketing,"Ballard Rural Telephone Cooperative Corporation, Inc.",,True,,
5415218732,Telemarketing,"IP LINK Telecom, Inc.",,True,,
712-764-6161,Telemarketing,Marne & Elk Horn Telephone Company,,True,,
402-582-4242,Telemarketing,Plainview Telephone Company,,True,,
3052974476,Telemarketing,Creacomm Switching Corp.,,True,,
9192684900,Telemarketing,Celito Communications,,True,,
+40720007220,Telemarketing,SIPSTATUS COMMUNICATIONS SRL,,True,,
8148352725,Telemarketing,"Velocity Network, Inc",,True,,
845-586-3311,Telemarketing,"Margaretville Telephone Company,  Inc",,True,,
845-586-3311,Telemarketing,"Catskills Communications, Inc. d/b/a MTC Long Distance",,True,,
5595342211,Telemarketing,Ducor Telephone Company,,True,,
402-254-3901,Telemarketing,"Hartington Telecommunications Co., Inc.",,True,,
7127443131,Telemarketing,FARMERS MUTUAL COOP. TELE. COMPANY,,True,,
6067433121,Telemarketing,Mountain Rural Telephone Cooperative Corporation,,True,,
+85258016709,Telemarketing,Connect With VOIP Limited,,True,,
863-583-0271,Telemarketing,"MIX NETWORKS, INC.",,True,,
6059781087,Telemarketing,Express Communications,,True,,
(319)868-7636,Telemarketing,Mutual Telephone Company of Morning Sun,,True,,
5126371459,Telemarketing,"iTalk Global Communications, Inc.",,True,,
7075221000,Telemarketing,"Sonic Telecom, LLC",,True,,
6626514131,Telemarketing,Smithville Telephone Company Inc.,,True,,
7203702070,Telemarketing,Moundville Telephone Company,,True,,
641-527-2690,Telemarketing,"Lynnville Telephone Company, Inc.",,True,,
641-593-6395,Telemarketing,Searsboro Telephone Company,,True,,
641-798-4690,Telemarketing,Killduff Telephone Company,,True,,
8062713336,Telemarketing,"Cap Rock Telephone Cooperative, Inc.",,True,,
620-227-8641,Telemarketing,United Telephone Assn Inc,,True,,
620-227-8641,Telemarketing,United Communications Association Inc,,True,,
620-227-8641,Telemarketing,"United Wireless Communications, Inc.",,True,,
864-684-0008,Telemarketing,Piedmont Rural Telephone Cooperative Inc,,True,,
864-684-0008,Telemarketing,"PRTCommunications, LLC",,True,,
4066527500,Telemarketing,"Greenfly Networks, Inc",,True,,
806-272-5533,Telemarketing,"FIVE AREA TELEPHONE COOP., INC.",,True,,
806-272-5533,Telemarketing,"WEST PLAINS TELECOMMUNICATIONS, iNC.",,True,,
520-545-7285,Telemarketing,"Simply Bits, LLC",,True,,
319-261-2673,Telemarketing,"ImOn Communications, LLC",,True,,
8157955167,Telemarketing,Metamora Telephone Company,,True,,
3188747011,Telemarketing,"Northeast Louisiana Telephone Co., Inc.",,True,,
7652967383,Telemarketing,Mulberry Cooperative Telephone Co. Inc.,,True,,
7652583111,Telemarketing,"Geetingsville Telephone Co., Inc.",,True,,
605-874-8350,Telemarketing,"Interstate Telecommunications Cooperative, Inc.",,True,,
6058522224,Telemarketing,Venture Communications Cooperative,,True,,
9102494255,Telemarketing,"True IP Solutions, LLC.",,True,,
+17035474900,Telemarketing,Tata Communications (Canada) Ltd.,,True,,
803-733-7333,Telemarketing,"VC3, Inc.",,True,,
9737399300,Telemarketing,"Touchtone Communications, Inc.",,True,,
3256722422,Telemarketing,"TC Telecom, LLC",,True,,
210-477-7340,Telemarketing,"Inmate Calling Solutions, LLC",,True,,
3196466090,Telemarketing,Wellman Cooperative Telephone Association,,True,,
6056375211,Telemarketing,RC Technologies,,True,,
7015538309,Telemarketing,"Red River Rural Telephone Association, Inc.",,True,,
(877) 276-7783,Telemarketing,North Alabama Electric Cooperative,,True,,
4239525198,Telemarketing,Johnson City Energy Authority,,True,,
9365664242,Telemarketing,"Lake Livingston Telephone Company, Inc.",,True,,
4235323549,Telemarketing,Newport Utilities,,True,,
6052445213,Telemarketing,West River Cooperative Telephone Company,,True,,
3196262211,Telemarketing,South Slope Cooperative Telephone Company,,True,,
6156662151,Telemarketing,"North Central Telephone Cooperative, Inc.",,True,,
4232721096,Telemarketing,"Holston Connect, LLC",,True,,
305 306 4364,Telemarketing,Microtalk USA Inc,,True,,
+447825040404,Telemarketing,Microtalk Europe Ltd,,True,,
985-335-1607,Telemarketing,"Globalstar, Inc.",,True,,
7322253099,Telemarketing,Affiliated Technology Solutions,,True,,
9183668000,Telemarketing,BIXBY TELEPHONE CO.,,True,,
7019521139,Telemarketing,DAKOTA CENTRAL TELECOMMUNICATIONS COOPERATIVE,,True,,
4192292645,Telemarketing,Benton Ridge Telephone Co,,True,,
6608744111,Telemarketing,Northeast Missouri Rural Telephone Company,,True,,
9792425911,Telemarketing,"Colorado Valley Telephone Cooperative, Inc.",,True,,
9034827035,Telemarketing,"Cutter Communications, Inc. dba Grayson Collin Communications",,True,,
9078357734,Telemarketing,"Copper Valley Telephone Cooperative, Inc.",,True,,
3608982481,Telemarketing,"HOOD CANAL TELEPHONE CO., INC.",,True,,
(419) 753-5039,Telemarketing,THE NEW KNOXVILLE TELEPHONE COMPANY,,True,,
4704142040,Telemarketing,"Crosstel Tandem, Inc.",,True,,
5419327408,Telemarketing,Oregon Telephone Corporation,,True,,
6199009000,Telemarketing,"Telcentris, INC. DBA Voxox",,True,,
2707621719,Telemarketing,Murray Electric System,,True,,
308-423-2000,Telemarketing,Wauneta Telephone Company,,True,,
308-423-2000,Telemarketing,"Hartman Telephone Exchanges, Inc.",,True,,
308-423-2000,Telemarketing,Benkelman Telephone Company Inc,,True,,
(310) 909-8709,Telemarketing,1 Call Connect,,True,,
4085020450,Telemarketing,"Five9, Inc.",,True,,
4198375015,Telemarketing,"Amplex Electric, Inc.",,True,,
+61291371127,Telemarketing,Commsgroup,,True,,
6062877101,Telemarketing,"Peoples Telecom, LLC",,True,,
6062877101,Telemarketing,Peoples Rural Telephone Coop Corp,,True,,
888-872-3787,Telemarketing,"USA Digital Communications, Inc.",,True,,
2086735335,Telemarketing,Albion Telephone Company dba ATC Communications,,True,,
2178892191,Telemarketing,Clarksville Mutual Telephone Company,,True,,
7016621100,Telemarketing,North Dakota Telephone Company,,True,,
620-845-5628,Telemarketing,KanOkla Telephone Association,,True,,
360-832-3174,Telemarketing,"Mashell Telecom, Inc. d/b/a Lightcurve",,True,,
7128584591,Telemarketing,Superior Telephone Cooperative,,True,,
5188872121,Telemarketing,Pattersonville Telephone Company,,True,,
580-468-2586,Telemarketing,Panhandle Telecommunication Systems Inc,,True,,
+1 605 725 1054,Telemarketing,James Valley Cooperative Telephone Company,,True,,
5059019286,Telemarketing,Seventh Standard LLC,,True,,
662-569-3311,Telemarketing,"Sledge Telephone Company, Inc.",,True,,
907-424-2345,Telemarketing,Cordova Telephone Cooperative Inc,,True,,
319-627-0223,Telemarketing,West Liberty Telephone Company,,True,,
+972722280800,Telemarketing,,,True,,
+59897979811,Telemarketing,,,True,,
9704164393,Telemarketing,"City of Fort Collins, Colorado",,True,,
641-209-7104,Telemarketing,LOCAL INTERNET SERVICE COMPANY (LISCO),,True,,
nan,Telemarketing,"Appalachian Telecom, Inc.",,True,,
347-587-8987,Telemarketing,MADRID INTEGRATION SERVICES INC,,True,,
7312655735,Telemarketing,Jackson Energy Authority,,True,,
208-326-4331,Telemarketing,Filer Mutual Telephone Company,,True,,
724-295-1970,Telemarketing,"Salsgiver Telecom, Inc.",,True,,
5036816100,Telemarketing,City of Hillsboro,,True,,
+1-302-291-1223,Telemarketing,TELEVOX COMMUNICATIONS LLC,,True,,
785-694-2256,Telemarketing,"S&T Telephone Cooperative Association, Inc.",,True,,
785-694-2256,Telemarketing,S & T Communications LLC,,True,,
+1 302 842 8276,Telemarketing,Tychron Corporation,,True,,
8598243633,Telemarketing,City of Williamstown,,True,,
+3225475184,Telemarketing,Belgacom International Carrier Services SA,,True,,
907-761-2459,Telemarketing,Matanuska Telecom Association Inc.,,True,,
(406) 467-2535,Telemarketing,"3 Rivers Telephone Cooperative, Inc. d/b/a 3 Rivers Communications",,True,,
304-983-8642,Telemarketing,Miller Telephone Company,,True,,
304-983-8642,Telemarketing,"Communications Plus, Inc.",,True,,
304-983-8642,Telemarketing,ZendaTelephone Company Inc,,True,,
212-796-0900,Telemarketing,The Flat Planet Phone Company Inc.,,True,,
515-925-3271,Telemarketing,Lone Rock Cooperative Telephone Company,,True,,
715-263-2755,Telemarketing,Clear Lake Telephone Co Inc,,True,,
3054742999,Telemarketing,"Computer Technology Solutions, Inc.",,True,,
307-655-9011,Telemarketing,Tongue River Communications,,True,,
806-350-9122,Telemarketing,"Pathwayz Communications, Inc.",,True,,
813-805-8963,Telemarketing,Advanced Communications L.L.C,,True,,
812-967-5501,Telemarketing,WASHINGTON COUNTY RURAL TELEPHONE COOPERATIVE INC,,True,,
580-622-0224,Telemarketing,Chickasaw Telephone Company,,True,,
